model_key,layer,head,k,iou_score,program_idxs_used
llama3b,15,9,4,0.582194,33|68|59|55
llama3b,15,9,5,0.589498,33|68|59|55|23
llama3b,15,9,6,0.603242,33|68|59|55|23|27
llama3b,15,9,7,0.603242,33|68|59|55|23|27|30
llama3b,15,9,8,0.603242,33|68|59|55|23|27|30|64
llama3b,15,9,9,0.603242,33|68|59|55|23|27|30|64|28
llama3b,15,9,10,0.603242,33|68|59|55|23|27|30|64|28|24
llama3b,15,10,1,0.514691,33
llama3b,15,10,2,0.519326,33|68
llama3b,15,10,3,0.5214,33|68|55
llama3b,15,10,4,0.532346,33|68|55|23
llama3b,15,10,5,0.548104,33|68|55|23|64
llama3b,15,10,6,0.548104,33|68|55|23|64|27
llama3b,15,10,7,0.548104,33|68|55|23|64|27|30
llama3b,15,10,8,0.548104,33|68|55|23|64|27|30|36
llama3b,15,10,9,0.548104,33|68|55|23|64|27|30|36|28
llama3b,15,10,10,0.548104,33|68|55|23|64|27|30|36|28|24
llama3b,15,11,1,0.422762,70
llama3b,15,11,2,0.422351,70|62
llama3b,15,11,3,0.420366,70|62|9
llama3b,15,11,4,0.420366,70|62|9
llama3b,15,11,5,0.420366,70|62|9
llama3b,15,11,6,0.420366,70|62|9
llama3b,15,11,7,0.420366,70|62|9
llama3b,15,11,8,0.420366,70|62|9
llama3b,15,11,9,0.420366,70|62|9
llama3b,15,11,10,0.420366,70|62|9
llama3b,15,12,1,0.878137,55
llama3b,15,12,2,0.878506,55|23
llama3b,15,12,3,0.880414,55|23|30
llama3b,15,12,4,0.880414,55|23|30|27
llama3b,15,12,5,0.880414,55|23|30|27|64
llama3b,15,12,6,0.880414,55|23|30|27|64|24
llama3b,15,12,7,0.880414,55|23|30|27|64|24|28
llama3b,15,12,8,0.880414,55|23|30|27|64|24|28|58
llama3b,15,12,9,0.880414,55|23|30|27|64|24|28|58|32
llama3b,15,12,10,0.880414,55|23|30|27|64|24|28|58|32|36
llama3b,15,13,1,0.955011,55
llama3b,15,13,2,0.956329,55|23
llama3b,15,13,3,0.957376,55|23|30
llama3b,15,13,4,0.957376,55|23|30|27
llama3b,15,13,5,0.957376,55|23|30|27|64
llama3b,15,13,6,0.957376,55|23|30|27|64|24
llama3b,15,13,7,0.957376,55|23|30|27|64|24|28
llama3b,15,13,8,0.957376,55|23|30|27|64|24|28|58
llama3b,15,13,9,0.957376,55|23|30|27|64|24|28|58|32
llama3b,15,13,10,0.957376,55|23|30|27|64|24|28|58|32|36
llama3b,15,14,1,0.58564,55
llama3b,15,14,2,0.596342,55|23
llama3b,15,14,3,0.604739,55|23|30
llama3b,15,14,4,0.604739,55|23|30|27
llama3b,15,14,5,0.604739,55|23|30|27|64
llama3b,15,14,6,0.604739,55|23|30|27|64|24
llama3b,15,14,7,0.604739,55|23|30|27|64|24|28
llama3b,15,14,8,0.604739,55|23|30|27|64|24|28|58
llama3b,15,14,9,0.604739,55|23|30|27|64|24|28|58|32
llama3b,15,14,10,0.604739,55|23|30|27|64|24|28|58|32|36
llama3b,15,15,1,0.53911,68
llama3b,15,15,2,0.542172,68|33
llama3b,15,15,3,0.549781,68|33|55
llama3b,15,15,4,0.558693,68|33|55|27
llama3b,15,15,5,0.558693,68|33|55|27|64
llama3b,15,15,6,0.558693,68|33|55|27|64|30
llama3b,15,15,7,0.568383,68|33|55|27|64|30|23
llama3b,15,15,8,0.568383,68|33|55|27|64|30|23|36
llama3b,15,15,9,0.568383,68|33|55|27|64|30|23|36|28
llama3b,15,15,10,0.568383,68|33|55|27|64|30|23|36|28|24
llama3b,15,16,1,0.683873,33
llama3b,15,16,2,0.686318,33|68
llama3b,15,16,3,0.687565,33|68|55
llama3b,15,16,4,0.690088,33|68|55|59
llama3b,15,16,5,0.704083,33|68|55|59|23
llama3b,15,16,6,0.71054,33|68|55|59|23|27
llama3b,15,16,7,0.71054,33|68|55|59|23|27|30
llama3b,15,16,8,0.71054,33|68|55|59|23|27|30|64
llama3b,15,16,9,0.71054,33|68|55|59|23|27|30|64|28
llama3b,15,16,10,0.71054,33|68|55|59|23|27|30|64|28|24
llama3b,15,17,1,0.791864,55
llama3b,15,17,2,0.797277,55|23
llama3b,15,17,3,0.803206,55|23|30
llama3b,15,17,4,0.803206,55|23|30|27
llama3b,15,17,5,0.803206,55|23|30|27|64
llama3b,15,17,6,0.803206,55|23|30|27|64|24
llama3b,15,17,7,0.803206,55|23|30|27|64|24|28
llama3b,15,17,8,0.803206,55|23|30|27|64|24|28|58
llama3b,15,17,9,0.803206,55|23|30|27|64|24|28|58|32
llama3b,15,17,10,0.803206,55|23|30|27|64|24|28|58|32|36
llama3b,15,18,1,0.891193,55
llama3b,15,18,2,0.893381,55|23
llama3b,15,18,3,0.895772,55|23|30
llama3b,15,18,4,0.895772,55|23|30|27
llama3b,15,18,5,0.895772,55|23|30|27|64
llama3b,15,18,6,0.895772,55|23|30|27|64|24
llama3b,15,18,7,0.895772,55|23|30|27|64|24|28
llama3b,15,18,8,0.895772,55|23|30|27|64|24|28|58
llama3b,15,18,9,0.895772,55|23|30|27|64|24|28|58|32
llama3b,15,18,10,0.895772,55|23|30|27|64|24|28|58|32|36
llama3b,15,19,1,0.886465,55
llama3b,15,19,2,0.888007,55|23
llama3b,15,19,3,0.890674,55|23|30
llama3b,15,19,4,0.890674,55|23|30|27
llama3b,15,19,5,0.890674,55|23|30|27|64
llama3b,15,19,6,0.890674,55|23|30|27|64|24
llama3b,15,19,7,0.890674,55|23|30|27|64|24|28
llama3b,15,19,8,0.890674,55|23|30|27|64|24|28|58
llama3b,15,19,9,0.890674,55|23|30|27|64|24|28|58|32
llama3b,15,19,10,0.890674,55|23|30|27|64|24|28|58|32|36
llama3b,15,20,1,0.814714,55
llama3b,15,20,2,0.817128,55|23
llama3b,15,20,3,0.821499,55|23|30
llama3b,15,20,4,0.821499,55|23|30|27
llama3b,15,20,5,0.821499,55|23|30|27|64
llama3b,15,20,6,0.821499,55|23|30|27|64|24
llama3b,15,20,7,0.821499,55|23|30|27|64|24|28
llama3b,15,20,8,0.821499,55|23|30|27|64|24|28|58
llama3b,15,20,9,0.821499,55|23|30|27|64|24|28|58|32
llama3b,15,20,10,0.821499,55|23|30|27|64|24|28|58|32|36
llama3b,15,21,1,0.663427,68
llama3b,15,21,2,0.678042,68|55
llama3b,15,21,3,0.68713,68|55|23
llama3b,15,21,4,0.693589,68|55|23|27
llama3b,15,21,5,0.693589,68|55|23|27|30
llama3b,15,21,6,0.693589,68|55|23|27|30|64
llama3b,15,21,7,0.693589,68|55|23|27|30|64|28
llama3b,15,21,8,0.693589,68|55|23|27|30|64|28|36
llama3b,15,21,9,0.693589,68|55|23|27|30|64|28|36|32
llama3b,15,21,10,0.693589,68|55|23|27|30|64|28|36|32|24
llama3b,15,22,1,0.786606,55
llama3b,15,22,2,0.791821,55|23
llama3b,15,22,3,0.796139,55|23|30
llama3b,15,22,4,0.796139,55|23|30|27
llama3b,15,22,5,0.796139,55|23|30|27|64
llama3b,15,22,6,0.796139,55|23|30|27|64|24
llama3b,15,22,7,0.796139,55|23|30|27|64|24|28
llama3b,15,22,8,0.796139,55|23|30|27|64|24|28|58
llama3b,15,22,9,0.796139,55|23|30|27|64|24|28|58|32
llama3b,15,22,10,0.796139,55|23|30|27|64|24|28|58|32|36
llama3b,15,23,1,0.580952,68
llama3b,15,23,2,0.583924,68|33
llama3b,15,23,3,0.590937,68|33|55
llama3b,15,23,4,0.593294,68|33|55|23
llama3b,15,23,5,0.603488,68|33|55|23|64
llama3b,15,23,6,0.603488,68|33|55|23|64|27
llama3b,15,23,7,0.603488,68|33|55|23|64|27|30
llama3b,15,23,8,0.603488,68|33|55|23|64|27|30|36
llama3b,15,23,9,0.603488,68|33|55|23|64|27|30|36|28
llama3b,15,23,10,0.603488,68|33|55|23|64|27|30|36|28|24
llama3b,16,0,1,0.933867,55
llama3b,16,0,2,0.935802,55|23
llama3b,16,0,3,0.937739,55|23|30
llama3b,16,0,4,0.937739,55|23|30|27
llama3b,16,0,5,0.937739,55|23|30|27|64
llama3b,16,0,6,0.937739,55|23|30|27|64|24
llama3b,16,0,7,0.937739,55|23|30|27|64|24|28
llama3b,16,0,8,0.937739,55|23|30|27|64|24|28|58
llama3b,16,0,9,0.937739,55|23|30|27|64|24|28|58|32
llama3b,16,0,10,0.937739,55|23|30|27|64|24|28|58|32|36
llama3b,16,1,1,0.640564,68
llama3b,16,1,2,0.645366,68|33
llama3b,16,1,3,0.650853,68|33|55
llama3b,16,1,4,0.65876,68|33|55|23
llama3b,16,1,5,0.667363,68|33|55|23|64
llama3b,16,1,6,0.667363,68|33|55|23|64|27
llama3b,16,1,7,0.667363,68|33|55|23|64|27|30
llama3b,16,1,8,0.667363,68|33|55|23|64|27|30|36
llama3b,16,1,9,0.667363,68|33|55|23|64|27|30|36|28
llama3b,16,1,10,0.667363,68|33|55|23|64|27|30|36|28|24
llama3b,16,2,1,0.928239,55
llama3b,16,2,2,0.928506,55|23
llama3b,16,2,3,0.93061,55|23|30
llama3b,16,2,4,0.93061,55|23|30|27
llama3b,16,2,5,0.93061,55|23|30|27|64
llama3b,16,2,6,0.93061,55|23|30|27|64|24
llama3b,16,2,7,0.93061,55|23|30|27|64|24|28
llama3b,16,2,8,0.93061,55|23|30|27|64|24|28|58
llama3b,16,2,9,0.93061,55|23|30|27|64|24|28|58|32
llama3b,16,2,10,0.93061,55|23|30|27|64|24|28|58|32|36
llama3b,16,3,1,0.958977,55
llama3b,16,3,2,0.959324,55|23
llama3b,16,3,3,0.959994,55|23|30
llama3b,16,3,4,0.959994,55|23|30|27
llama3b,16,3,5,0.959994,55|23|30|27|64
llama3b,16,3,6,0.959994,55|23|30|27|64|24
llama3b,16,3,7,0.959994,55|23|30|27|64|24|28
llama3b,16,3,8,0.959994,55|23|30|27|64|24|28|58
llama3b,16,3,9,0.959994,55|23|30|27|64|24|28|58|32
llama3b,16,3,10,0.959994,55|23|30|27|64|24|28|58|32|36
llama3b,16,4,1,0.709479,33
llama3b,16,4,2,0.712929,33|68
llama3b,16,4,3,0.717843,33|68|55
llama3b,16,4,4,0.721855,33|68|55|23
llama3b,16,4,5,0.72562,33|68|55|23|64
llama3b,16,4,6,0.72562,33|68|55|23|64|27
llama3b,16,4,7,0.72562,33|68|55|23|64|27|30
llama3b,16,4,8,0.72562,33|68|55|23|64|27|30|36
llama3b,16,4,9,0.72562,33|68|55|23|64|27|30|36|28
llama3b,16,4,10,0.72562,33|68|55|23|64|27|30|36|28|24
llama3b,16,5,1,0.939717,55
llama3b,16,5,2,0.941673,55|23
llama3b,16,5,3,0.94334,55|23|30
llama3b,16,5,4,0.94334,55|23|30|27
llama3b,16,5,5,0.94334,55|23|30|27|64
llama3b,16,5,6,0.94334,55|23|30|27|64|24
llama3b,16,5,7,0.94334,55|23|30|27|64|24|28
llama3b,16,5,8,0.94334,55|23|30|27|64|24|28|58
llama3b,16,5,9,0.94334,55|23|30|27|64|24|28|58|32
llama3b,16,5,10,0.94334,55|23|30|27|64|24|28|58|32|36
llama3b,16,6,1,0.641891,68
llama3b,16,6,2,0.646407,68|55
llama3b,16,6,3,0.655865,68|55|23
llama3b,16,6,4,0.661577,68|55|23|27
llama3b,16,6,5,0.661577,68|55|23|27|30
llama3b,16,6,6,0.661577,68|55|23|27|30|64
llama3b,16,6,7,0.661577,68|55|23|27|30|64|28
llama3b,16,6,8,0.661577,68|55|23|27|30|64|28|36
llama3b,16,6,9,0.661577,68|55|23|27|30|64|28|36|32
llama3b,16,6,10,0.661577,68|55|23|27|30|64|28|36|32|24
llama3b,16,7,1,0.68038,68
llama3b,16,7,2,0.698098,68|55
llama3b,16,7,3,0.709386,68|55|23
llama3b,16,7,4,0.715126,68|55|23|27
llama3b,16,7,5,0.715126,68|55|23|27|30
llama3b,16,7,6,0.715126,68|55|23|27|30|64
llama3b,16,7,7,0.715126,68|55|23|27|30|64|28
llama3b,16,7,8,0.715126,68|55|23|27|30|64|28|36
llama3b,16,7,9,0.715126,68|55|23|27|30|64|28|36|32
llama3b,16,7,10,0.715126,68|55|23|27|30|64|28|36|32|24
llama3b,16,8,1,0.558659,68
llama3b,16,8,2,0.560404,68|33
llama3b,16,8,3,0.575426,68|33|55
llama3b,16,8,4,0.599883,68|33|55|23
llama3b,16,8,5,0.610616,68|33|55|23|64
llama3b,16,8,6,0.610616,68|33|55|23|64|27
llama3b,16,8,7,0.610616,68|33|55|23|64|27|30
llama3b,16,8,8,0.610616,68|33|55|23|64|27|30|36
llama3b,16,8,9,0.610616,68|33|55|23|64|27|30|36|28
llama3b,16,8,10,0.610616,68|33|55|23|64|27|30|36|28|24
llama3b,16,9,1,0.633268,33
llama3b,16,9,2,0.639961,33|68
llama3b,16,9,3,0.641241,33|68|55
llama3b,16,9,4,0.643172,33|68|55|23
llama3b,16,9,5,0.65257,33|68|55|23|64
llama3b,16,9,6,0.65257,33|68|55|23|64|27
llama3b,16,9,7,0.65257,33|68|55|23|64|27|30
llama3b,16,9,8,0.65257,33|68|55|23|64|27|30|36
llama3b,16,9,9,0.65257,33|68|55|23|64|27|30|36|28
llama3b,16,9,10,0.65257,33|68|55|23|64|27|30|36|28|24
llama3b,16,10,1,0.866628,55
llama3b,16,10,2,0.871749,55|23
llama3b,16,10,3,0.875643,55|23|30
llama3b,16,10,4,0.875643,55|23|30|27
llama3b,16,10,5,0.875643,55|23|30|27|64
llama3b,16,10,6,0.875643,55|23|30|27|64|24
llama3b,16,10,7,0.875643,55|23|30|27|64|24|28
llama3b,16,10,8,0.875643,55|23|30|27|64|24|28|58
llama3b,16,10,9,0.875643,55|23|30|27|64|24|28|58|32
llama3b,16,10,10,0.875643,55|23|30|27|64|24|28|58|32|36
llama3b,16,11,1,0.672882,68
llama3b,16,11,2,0.678429,68|33
llama3b,16,11,3,0.692241,68|33|55
llama3b,16,11,4,0.697332,68|33|55|23
llama3b,16,11,5,0.703697,68|33|55|23|64
llama3b,16,11,6,0.703697,68|33|55|23|64|27
llama3b,16,11,7,0.703697,68|33|55|23|64|27|30
llama3b,16,11,8,0.703697,68|33|55|23|64|27|30|36
llama3b,16,11,9,0.703697,68|33|55|23|64|27|30|36|28
llama3b,16,11,10,0.703697,68|33|55|23|64|27|30|36|28|24
llama3b,16,12,1,0.900213,55
llama3b,16,12,2,0.902845,55|23
llama3b,16,12,3,0.904852,55|23|30
llama3b,16,12,4,0.904852,55|23|30|27
llama3b,16,12,5,0.904852,55|23|30|27|64
llama3b,16,12,6,0.904852,55|23|30|27|64|24
llama3b,16,12,7,0.904852,55|23|30|27|64|24|28
llama3b,16,12,8,0.904852,55|23|30|27|64|24|28|58
llama3b,16,12,9,0.904852,55|23|30|27|64|24|28|58|32
llama3b,16,12,10,0.904852,55|23|30|27|64|24|28|58|32|36
llama3b,16,13,1,0.879288,55
llama3b,16,13,2,0.88138,55|23
llama3b,16,13,3,0.883882,55|23|30
llama3b,16,13,4,0.883882,55|23|30|27
llama3b,16,13,5,0.883882,55|23|30|27|64
llama3b,16,13,6,0.883882,55|23|30|27|64|24
llama3b,16,13,7,0.883882,55|23|30|27|64|24|28
llama3b,16,13,8,0.883882,55|23|30|27|64|24|28|58
llama3b,16,13,9,0.883882,55|23|30|27|64|24|28|58|32
llama3b,16,13,10,0.883882,55|23|30|27|64|24|28|58|32|36
llama3b,16,14,1,0.859984,55
llama3b,16,14,2,0.866614,55|23
llama3b,16,14,3,0.870056,55|23|30
llama3b,16,14,4,0.870056,55|23|30|27
llama3b,16,14,5,0.870056,55|23|30|27|64
llama3b,16,14,6,0.870056,55|23|30|27|64|24
llama3b,16,14,7,0.870056,55|23|30|27|64|24|28
llama3b,16,14,8,0.870056,55|23|30|27|64|24|28|58
llama3b,16,14,9,0.870056,55|23|30|27|64|24|28|58|32
llama3b,16,14,10,0.870056,55|23|30|27|64|24|28|58|32|36
llama3b,16,15,1,0.903269,55
llama3b,16,15,2,0.90625,55|23
llama3b,16,15,3,0.908217,55|23|30
llama3b,16,15,4,0.908217,55|23|30|27
llama3b,16,15,5,0.908217,55|23|30|27|64
llama3b,16,15,6,0.908217,55|23|30|27|64|24
llama3b,16,15,7,0.908217,55|23|30|27|64|24|28
llama3b,16,15,8,0.908217,55|23|30|27|64|24|28|58
llama3b,16,15,9,0.908217,55|23|30|27|64|24|28|58|32
llama3b,16,15,10,0.908217,55|23|30|27|64|24|28|58|32|36
llama3b,16,16,1,0.916779,55
llama3b,16,16,2,0.921823,55|23
llama3b,16,16,3,0.923824,55|23|30
llama3b,16,16,4,0.923824,55|23|30|27
llama3b,16,16,5,0.923824,55|23|30|27|64
llama3b,16,16,6,0.923824,55|23|30|27|64|24
llama3b,16,16,7,0.923824,55|23|30|27|64|24|28
llama3b,16,16,8,0.923824,55|23|30|27|64|24|28|58
llama3b,16,16,9,0.923824,55|23|30|27|64|24|28|58|32
llama3b,16,16,10,0.923824,55|23|30|27|64|24|28|58|32|36
llama3b,16,17,1,0.895648,55
llama3b,16,17,2,0.897095,55|23
llama3b,16,17,3,0.899081,55|23|30
llama3b,16,17,4,0.899081,55|23|30|27
llama3b,16,17,5,0.899081,55|23|30|27|64
llama3b,16,17,6,0.899081,55|23|30|27|64|24
llama3b,16,17,7,0.899081,55|23|30|27|64|24|28
llama3b,16,17,8,0.899081,55|23|30|27|64|24|28|58
llama3b,16,17,9,0.899081,55|23|30|27|64|24|28|58|32
llama3b,16,17,10,0.899081,55|23|30|27|64|24|28|58|32|36
llama3b,16,18,1,0.681221,68
llama3b,16,18,2,0.682557,68|33
llama3b,16,18,3,0.705145,68|33|55
llama3b,16,18,4,0.721304,68|33|55|23
llama3b,16,18,5,0.726714,68|33|55|23|64
llama3b,16,18,6,0.726714,68|33|55|23|64|27
llama3b,16,18,7,0.726714,68|33|55|23|64|27|30
llama3b,16,18,8,0.726714,68|33|55|23|64|27|30|36
llama3b,16,18,9,0.726714,68|33|55|23|64|27|30|36|28
llama3b,16,18,10,0.726714,68|33|55|23|64|27|30|36|28|24
llama3b,16,19,1,0.519634,33
llama3b,16,19,2,0.525931,33|68
llama3b,16,19,3,0.526177,33|68|55
llama3b,16,19,4,0.534047,33|68|55|23
llama3b,16,19,5,0.545039,33|68|55|23|64
llama3b,16,19,6,0.545039,33|68|55|23|64|27
llama3b,16,19,7,0.545039,33|68|55|23|64|27|30
llama3b,16,19,8,0.545039,33|68|55|23|64|27|30|36
llama3b,16,19,9,0.545039,33|68|55|23|64|27|30|36|28
llama3b,16,19,10,0.545039,33|68|55|23|64|27|30|36|28|24
llama3b,16,20,1,0.589138,68
llama3b,16,20,2,0.590384,68|33
llama3b,16,20,3,0.608827,68|33|55
llama3b,16,20,4,0.630689,68|33|55|23
llama3b,16,20,5,0.639989,68|33|55|23|64
llama3b,16,20,6,0.639989,68|33|55|23|64|27
llama3b,16,20,7,0.639989,68|33|55|23|64|27|30
llama3b,16,20,8,0.639989,68|33|55|23|64|27|30|36
llama3b,16,20,9,0.639989,68|33|55|23|64|27|30|36|28
llama3b,16,20,10,0.639989,68|33|55|23|64|27|30|36|28|24
llama3b,16,21,1,0.526022,68
llama3b,16,21,2,0.52971,68|33
llama3b,16,21,3,0.53268,68|33|55
llama3b,16,21,4,0.550736,68|33|55|23
llama3b,16,21,5,0.562178,68|33|55|23|64
llama3b,16,21,6,0.562178,68|33|55|23|64|27
llama3b,16,21,7,0.562178,68|33|55|23|64|27|30
llama3b,16,21,8,0.562178,68|33|55|23|64|27|30|36
llama3b,16,21,9,0.562178,68|33|55|23|64|27|30|36|28
llama3b,16,21,10,0.562178,68|33|55|23|64|27|30|36|28|24
llama3b,16,22,1,0.835052,55
llama3b,16,22,2,0.837465,55|23
llama3b,16,22,3,0.840268,55|23|30
llama3b,16,22,4,0.840268,55|23|30|27
llama3b,16,22,5,0.840268,55|23|30|27|64
llama3b,16,22,6,0.840268,55|23|30|27|64|24
llama3b,16,22,7,0.840268,55|23|30|27|64|24|28
llama3b,16,22,8,0.840268,55|23|30|27|64|24|28|58
llama3b,16,22,9,0.840268,55|23|30|27|64|24|28|58|32
llama3b,16,22,10,0.840268,55|23|30|27|64|24|28|58|32|36
llama3b,16,23,1,0.756652,55
llama3b,16,23,2,0.758741,55|23
llama3b,16,23,3,0.763434,55|23|30
llama3b,16,23,4,0.763434,55|23|30|27
llama3b,16,23,5,0.763434,55|23|30|27|64
llama3b,16,23,6,0.763434,55|23|30|27|64|24
llama3b,16,23,7,0.763434,55|23|30|27|64|24|28
llama3b,16,23,8,0.763434,55|23|30|27|64|24|28|58
llama3b,16,23,9,0.763434,55|23|30|27|64|24|28|58|32
llama3b,16,23,10,0.763434,55|23|30|27|64|24|28|58|32|36
llama3b,17,0,1,0.736792,55
llama3b,17,0,2,0.741253,55|23
llama3b,17,0,3,0.746689,55|23|30
llama3b,17,0,4,0.746689,55|23|30|27
llama3b,17,0,5,0.746689,55|23|30|27|64
llama3b,17,0,6,0.746689,55|23|30|27|64|24
llama3b,17,0,7,0.746689,55|23|30|27|64|24|28
llama3b,17,0,8,0.746689,55|23|30|27|64|24|28|58
llama3b,17,0,9,0.746689,55|23|30|27|64|24|28|58|32
llama3b,17,0,10,0.746689,55|23|30|27|64|24|28|58|32|36
llama3b,17,1,1,0.944769,55
llama3b,17,1,2,0.944949,55|23
llama3b,17,1,3,0.946449,55|23|30
llama3b,17,1,4,0.946449,55|23|30|27
llama3b,17,1,5,0.946449,55|23|30|27|64
llama3b,17,1,6,0.946449,55|23|30|27|64|24
llama3b,17,1,7,0.946449,55|23|30|27|64|24|28
llama3b,17,1,8,0.946449,55|23|30|27|64|24|28|58
llama3b,17,1,9,0.946449,55|23|30|27|64|24|28|58|32
llama3b,17,1,10,0.946449,55|23|30|27|64|24|28|58|32|36
llama3b,17,2,1,0.78732,68
llama3b,17,2,2,0.796244,68|55
llama3b,17,2,3,0.800903,68|55|23
llama3b,17,2,4,0.803755,68|55|23|27
llama3b,17,2,5,0.803755,68|55|23|27|30
llama3b,17,2,6,0.803755,68|55|23|27|30|64
llama3b,17,2,7,0.803755,68|55|23|27|30|64|28
llama3b,17,2,8,0.803755,68|55|23|27|30|64|28|36
llama3b,17,2,9,0.803755,68|55|23|27|30|64|28|36|32
llama3b,17,2,10,0.803755,68|55|23|27|30|64|28|36|32|24
llama3b,17,3,1,0.954381,55
llama3b,17,3,2,0.954124,55|23
llama3b,17,3,3,0.955156,55|23|30
llama3b,17,3,4,0.955156,55|23|30|27
llama3b,17,3,5,0.955156,55|23|30|27|64
llama3b,17,3,6,0.955156,55|23|30|27|64|24
llama3b,17,3,7,0.955156,55|23|30|27|64|24|28
llama3b,17,3,8,0.955156,55|23|30|27|64|24|28|58
llama3b,17,3,9,0.955156,55|23|30|27|64|24|28|58|32
llama3b,17,3,10,0.955156,55|23|30|27|64|24|28|58|32|36
llama3b,17,4,1,0.852541,55
llama3b,17,4,2,0.853888,55|23
llama3b,17,4,3,0.856315,55|23|30
llama3b,17,4,4,0.856315,55|23|30|27
llama3b,17,4,5,0.856315,55|23|30|27|64
llama3b,17,4,6,0.856315,55|23|30|27|64|24
llama3b,17,4,7,0.856315,55|23|30|27|64|24|28
llama3b,17,4,8,0.856315,55|23|30|27|64|24|28|58
llama3b,17,4,9,0.856315,55|23|30|27|64|24|28|58|32
llama3b,17,4,10,0.856315,55|23|30|27|64|24|28|58|32|36
llama3b,17,5,1,0.613535,55
llama3b,17,5,2,0.624232,55|68
llama3b,17,5,3,0.631682,55|68|23
llama3b,17,5,4,0.636878,55|68|23|27
llama3b,17,5,5,0.636878,55|68|23|27|30
llama3b,17,5,6,0.636878,55|68|23|27|30|64
llama3b,17,5,7,0.636878,55|68|23|27|30|64|28
llama3b,17,5,8,0.636878,55|68|23|27|30|64|28|36
llama3b,17,5,9,0.636878,55|68|23|27|30|64|28|36|32
llama3b,17,5,10,0.636878,55|68|23|27|30|64|28|36|32|24
llama3b,17,6,1,0.473976,33
llama3b,17,6,2,0.49732,33|68
llama3b,17,6,3,0.5024,33|68|55
llama3b,17,6,4,0.503754,33|68|55|59
llama3b,17,6,5,0.514738,33|68|55|59|23
llama3b,17,6,6,0.528866,33|68|55|59|23|27
llama3b,17,6,7,0.528866,33|68|55|59|23|27|64
llama3b,17,6,8,0.530807,33|68|55|59|23|27|64|52
llama3b,17,6,9,0.530807,33|68|55|59|23|27|64|52|30
llama3b,17,6,10,0.530807,33|68|55|59|23|27|64|52|30|24
llama3b,17,7,1,0.613395,33
llama3b,17,7,2,0.613426,33|68
llama3b,17,7,3,0.615797,33|68|55
llama3b,17,7,4,0.622818,33|68|55|23
llama3b,17,7,5,0.628301,33|68|55|23|64
llama3b,17,7,6,0.628301,33|68|55|23|64|27
llama3b,17,7,7,0.628301,33|68|55|23|64|27|30
llama3b,17,7,8,0.628301,33|68|55|23|64|27|30|36
llama3b,17,7,9,0.628301,33|68|55|23|64|27|30|36|28
llama3b,17,7,10,0.628301,33|68|55|23|64|27|30|36|28|24
llama3b,17,8,1,0.567569,33
llama3b,17,8,2,0.607118,33|68
llama3b,17,8,3,0.613629,33|68|55
llama3b,17,8,4,0.615734,33|68|55|52
llama3b,17,8,5,0.627074,33|68|55|52|27
llama3b,17,8,6,0.627074,33|68|55|52|27|30
llama3b,17,8,7,0.635694,33|68|55|52|27|30|23
llama3b,17,8,8,0.635694,33|68|55|52|27|30|23|64
llama3b,17,8,9,0.635694,33|68|55|52|27|30|23|64|28
llama3b,17,8,10,0.635694,33|68|55|52|27|30|23|64|28|24
llama3b,17,9,1,0.882214,55
llama3b,17,9,2,0.883469,55|23
llama3b,17,9,3,0.884849,55|23|30
llama3b,17,9,4,0.884849,55|23|30|27
llama3b,17,9,5,0.884849,55|23|30|27|64
llama3b,17,9,6,0.884849,55|23|30|27|64|24
llama3b,17,9,7,0.884849,55|23|30|27|64|24|28
llama3b,17,9,8,0.884849,55|23|30|27|64|24|28|58
llama3b,17,9,9,0.884849,55|23|30|27|64|24|28|58|32
llama3b,17,9,10,0.884849,55|23|30|27|64|24|28|58|32|36
llama3b,17,10,1,0.863818,55
llama3b,17,10,2,0.865553,55|23
llama3b,17,10,3,0.868496,55|23|30
llama3b,17,10,4,0.868496,55|23|30|27
llama3b,17,10,5,0.868496,55|23|30|27|64
llama3b,17,10,6,0.868496,55|23|30|27|64|24
llama3b,17,10,7,0.868496,55|23|30|27|64|24|28
llama3b,17,10,8,0.868496,55|23|30|27|64|24|28|58
llama3b,17,10,9,0.868496,55|23|30|27|64|24|28|58|32
llama3b,17,10,10,0.868496,55|23|30|27|64|24|28|58|32|36
llama3b,17,11,1,0.903707,55
llama3b,17,11,2,0.90493,55|23
llama3b,17,11,3,0.906657,55|23|30
llama3b,17,11,4,0.906657,55|23|30|27
llama3b,17,11,5,0.906657,55|23|30|27|64
llama3b,17,11,6,0.906657,55|23|30|27|64|24
llama3b,17,11,7,0.906657,55|23|30|27|64|24|28
llama3b,17,11,8,0.906657,55|23|30|27|64|24|28|58
llama3b,17,11,9,0.906657,55|23|30|27|64|24|28|58|32
llama3b,17,11,10,0.906657,55|23|30|27|64|24|28|58|32|36
llama3b,17,12,1,0.810994,55
llama3b,17,12,2,0.827306,55|23
llama3b,17,12,3,0.831865,55|23|30
llama3b,17,12,4,0.831865,55|23|30|27
llama3b,17,12,5,0.831865,55|23|30|27|64
llama3b,17,12,6,0.831865,55|23|30|27|64|24
llama3b,17,12,7,0.831865,55|23|30|27|64|24|28
llama3b,17,12,8,0.831865,55|23|30|27|64|24|28|58
llama3b,17,12,9,0.831865,55|23|30|27|64|24|28|58|32
llama3b,17,12,10,0.831865,55|23|30|27|64|24|28|58|32|36
llama3b,17,13,1,0.79813,55
llama3b,17,13,2,0.801767,55|23
