Coefficients,Intercept
"[0.41364315152168274, -0.019299324601888657, 0.02064426615834236, -0.06516636162996292, 0.020644281059503555, -0.06914066523313522, 0.09012346714735031]",0.040570080280303955
"[0.24920019507408142, -0.040976107120513916, 0.042958226054906845, 0.04939918965101242, 0.04295824095606804, -0.08925607055425644, 0.20855487883090973]",0.05371614545583725
"[0.43795377016067505, 0.03509175777435303, 0.0005010596360079944, 0.009258474223315716, 0.02754412591457367, -0.02640858106315136, -0.028201572597026825]",0.019437892362475395
"[0.3107965588569641, -0.022271186113357544, 0.016301404684782028, -0.005185730289667845, 0.03633617237210274, -0.05864425003528595, 0.26417502760887146]",0.022924600169062614
"[0.32240042090415955, -0.03797397017478943, 0.04247892647981644, 0.06183268502354622, 0.042478881776332855, -0.07369746267795563, 0.33987700939178467]",0.0336226150393486
"[0.22809794545173645, -0.045010507106781006, 0.0247927475720644, 0.029647719115018845, 0.024792809039354324, -0.05240005999803543, 0.4033190906047821]",0.027625735849142075
"[0.4169618487358093, -0.06252599507570267, 0.03150712698698044, -0.09603148698806763, 0.03150714188814163, -0.10598166286945343, 0.1583920568227768]",0.08945299685001373
"[0.28398245573043823, -0.06337320804595947, 0.02844465710222721, -0.01529247872531414, 0.02844466082751751, -0.055024921894073486, 0.3566012680530548]",0.05452719330787659
"[0.31472787261009216, -0.012684434652328491, 0.020535685122013092, -0.06122441589832306, 0.020535621792078018, -0.03810424357652664, 0.2464429885149002]",0.0392131507396698
"[0.45565006136894226, -0.04902464151382446, 0.01811034418642521, -0.05780595913529396, 0.018110366538167, -0.038536958396434784, 0.20782257616519928]",0.040515828877687454
"[0.47468313574790955, -0.028201520442962646, 0.004426869563758373, -0.020424291491508484, 0.0626058280467987, -0.06967620551586151, 0.1471766084432602]",0.03903724253177643
"[0.43736082315444946, -0.03104764223098755, 0.05292397737503052, -0.045777346938848495, 0.05292398855090141, -0.11325204372406006, 0.12111957371234894]",0.058416519314050674
"[0.3794415593147278, 0.08706629276275635, 0.044098496437072754, -0.0210706889629364, 0.04409848153591156, -0.08333739638328552, 0.09619242697954178]",0.0503900945186615
"[0.39735549688339233, -0.04471290111541748, 0.007734578102827072, -0.029339317232370377, 0.04993390291929245, -0.06258054822683334, 0.23221464455127716]",0.03209958225488663
"[0.38392165303230286, -0.04818315804004669, 0.06499689072370529, -0.007001263555139303, 0.06499680876731873, -0.15130849182605743, 0.25385919213294983]",0.031337037682533264
"[0.3890165686607361, -0.0301683247089386, 0.00966324657201767, 0.005914583336561918, 0.009663261473178864, 0.002719940384849906, 0.21390587091445923]",0.026618991047143936
"[0.2730920612812042, -0.04613983631134033, 0.01890335977077484, 0.003351649735122919, 0.01890331134200096, -0.03500979393720627, 0.45918509364128113]",0.027974016964435577
"[0.1837618052959442, 0.10599631071090698, 0.062250394374132156, 0.0037599948700517416, 0.06225036829710007, -0.1206643208861351, 0.23223260045051575]",0.06720183789730072
"[0.45439159870147705, -0.04549837112426758, -0.034620046615600586, -0.0545220822095871, -0.034620046615600586, 0.10970465838909149, 0.2254193276166916]",0.03797449544072151
"[0.3604222238063812, -0.007515162229537964, 0.017589304596185684, -0.027679668739438057, 0.01758934184908867, -0.045705895870923996, 0.31828007102012634]",0.024467986077070236
"[0.21709412336349487, 0.0028269290924072266, 0.042929358780384064, 0.021695073693990707, 0.04292941465973854, -0.10477203875780106, 0.3041251301765442]",0.039431001991033554
"[0.27981650829315186, -0.02785208821296692, 0.0766063705086708, -0.07034575194120407, 0.07660634815692902, -0.14420756697654724, 0.21756167709827423]",0.08454491943120956
"[0.4424044191837311, -0.0649794489145279, -0.0026032740715891123, -0.060307152569293976, -0.0026032181922346354, 0.019286038354039192, 0.262813001871109]",0.02899925783276558
"[0.2548063397407532, -0.05112001299858093, 0.02382676489651203, 0.01129014790058136, 0.023826759308576584, -0.06142005696892738, 0.4063197374343872]",0.024529393762350082
"[0.3711579442024231, 0.0019140541553497314, 0.027193088084459305, -0.030863821506500244, 0.027193067595362663, -0.06327401101589203, 0.1690331995487213]",0.03828050196170807
"[0.2598611116409302, -0.01463356614112854, 0.008505202829837799, 0.0029244828037917614, 0.00850522518157959, 0.014845612458884716, 0.3262102007865906]",0.028127267956733704
"[0.2740124464035034, -0.06790170073509216, 0.0017943792045116425, 0.007576854899525642, 0.04761110991239548, -0.05989527702331543, 0.41285887360572815]",0.02399645745754242
"[0.3727051019668579, -0.014448285102844238, 0.015961039811372757, -0.002873216290026903, 0.015961043536663055, -0.01619967445731163, 0.17297232151031494]",0.037993475794792175
"[0.3527122735977173, -0.017505839467048645, 0.008014913648366928, 0.03389839828014374, 0.0531238317489624, -0.08782403916120529, 0.26382923126220703]",0.02187506854534149
"[0.388801246881485, -0.09605702757835388, 0.026029180735349655, -0.009633088484406471, 0.026029199361801147, -0.062089841812849045, 0.3276365101337433]",0.03327365219593048
"[0.2790302336215973, -0.03685066103935242, 0.005134681239724159, 0.057185135781764984, 0.042775027453899384, -0.04584126174449921, 0.3073536157608032]",0.021734070032835007
"[0.27000343799591064, -0.05519118905067444, 0.005952153354883194, 0.006355469115078449, 0.04555314779281616, -0.04081175848841667, 0.3575058877468109]",0.0256645530462265
"[0.22635884582996368, -0.047436684370040894, 0.010757113806903362, 0.006014288403093815, 0.047599323093891144, -0.06568582355976105, 0.4184170663356781]",0.02376328781247139
"[0.6141763925552368, 0.07773451507091522, 0.010444173589348793, -0.08362125605344772, 0.00559910386800766, 0.0070923916064202785, -0.0679018571972847]",0.04849739372730255
"[0.3227112889289856, -0.01134994626045227, 0.019965006038546562, -0.1373603790998459, 0.019964948296546936, -0.04210055246949196, 0.28913795948028564]",0.08983863145112991
"[0.36723726987838745, 0.03328689560294151, -0.004392297938466072, 0.01572246663272381, 0.01991632580757141, 0.016099577769637108, 0.051093149930238724]",0.026370348408818245
"[0.3537141680717468, -0.025470376014709473, 0.0157772209495306, -0.011095287278294563, 0.0157772246748209, -0.016993986442685127, 0.25076472759246826]",0.029823310673236847
"[0.11863835901021957, -0.04117360711097717, 0.03556910157203674, 0.02857036329805851, 0.03556915745139122, -0.0797870010137558, 0.5241636633872986]",0.02522999793291092
"[0.5384349226951599, -0.002301979809999466, 0.012846915982663631, -0.03495313227176666, 0.009183714166283607, -0.006947534624487162, 0.07236980646848679]",0.02165091037750244
"[0.5194687843322754, 0.004551425576210022, 0.011177243664860725, -0.07345718890428543, 0.011177253909409046, -0.02406603842973709, 0.15473021566867828]",0.03603803738951683
"[0.37227219343185425, -0.05972348153591156, 0.015013524331152439, 0.028133876621723175, 0.011263112537562847, -0.03730740770697594, 0.32023292779922485]",0.014588136225938797
"[0.29174837470054626, -0.0038844048976898193, 0.024234458804130554, 0.013669738546013832, 0.02788592129945755, -0.05147459730505943, 0.2616259753704071]",0.024233032017946243
"[0.4765348434448242, -0.03229831904172897, 0.02262852154672146, -0.1421552300453186, 0.022628512233495712, -0.04512190818786621, 0.14490404725074768]",0.07898279279470444
"[0.268271803855896, -0.08495941758155823, 0.0006519319722428918, 0.05001629516482353, 0.03468398004770279, -0.02209301106631756, 0.4048033058643341]",0.020507358014583588
"[0.2928059995174408, -0.06325483322143555, -0.0051308562979102135, -0.017951907590031624, -0.00513084139674902, 0.03179411217570305, 0.425762414932251]",0.0379006564617157
"[0.21684342622756958, 0.009050577878952026, 0.05512995645403862, 0.026022212579846382, 0.05512996390461922, -0.11131729185581207, 0.34021511673927307]",0.03145584836602211
"[0.1948963701725006, -0.0032535195350646973, 0.003735448932275176, 0.005220734514296055, 0.08797866106033325, -0.0837097018957138, 0.38849255442619324]",0.040663942694664
"[0.2997337281703949, 0.002979457378387451, 0.025082575157284737, -0.0044342526234686375, 0.025082625448703766, -0.06448832154273987, 0.3232342004776001]",0.02805785834789276
"[0.25228431820869446, 0.0010952353477478027, 0.001910699880681932, 0.061047833412885666, 0.11219529807567596, -0.10151245445013046, 0.3395344913005829]",0.03031313791871071
"[0.40477678179740906, 0.025877535343170166, 0.04869707301259041, 0.08434420824050903, 0.04869704693555832, -0.08082716912031174, 0.18278847634792328]",0.023803837597370148
"[0.3222534954547882, -0.07418026030063629, 0.02331152930855751, -0.014019003137946129, 0.023311495780944824, -0.045444291085004807, 0.35222211480140686]",0.03750408813357353
"[0.34834372997283936, -0.008837610483169556, 0.039721596986055374, -0.01992444321513176, 0.039721615612506866, -0.07871870696544647, 0.24145373702049255]",0.04869334399700165
"[0.43340781331062317, -0.04110190272331238, 0.027137422934174538, -0.019824840128421783, 0.027137430384755135, -0.06596977263689041, 0.2494865506887436]",0.03247727453708649
"[0.5249004364013672, 0.06782661378383636, 0.01083935797214508, -0.15642715990543365, 0.010839289985597134, -0.018062319606542587, -0.05715273320674896]",0.0881766527891159
"[0.30755069851875305, -0.01300191879272461, 0.01213892363011837, 0.04897719994187355, 0.034250129014253616, -0.03953230381011963, 0.301420122385025]",0.021762322634458542
"[0.336273193359375, 0.015071138739585876, 0.03318808972835541, 0.08940425515174866, 0.0347680039703846, -0.08188273012638092, 0.07581982761621475]",0.019894324243068695
"[0.3835076093673706, 0.059714317321777344, 0.019057022407650948, 0.05422374978661537, 0.01905701868236065, -0.02515472285449505, 0.038254428654909134]",0.023754766210913658
"[0.3843328654766083, 0.00409340113401413, 0.01268488448113203, 0.02148243971168995, 0.05775155872106552, -0.09328926354646683, 0.05257236212491989]",0.026684369891881943
"[0.25996795296669006, -0.017180025577545166, 0.04043173789978027, -0.046834126114845276, 0.04043174162507057, -0.0978817418217659, 0.24880988895893097]",0.033662036061286926
"[0.5275254845619202, 0.06139585003256798, 0.03049463778734207, -0.052757881581783295, 0.0409868098795414, -0.07938583195209503, -0.014745133928954601]",0.06949800997972488
"[0.483203649520874, -0.1278926432132721, -0.003978039138019085, -0.1486472338438034, -0.003978060558438301, -0.015353581868112087, 0.20313653349876404]",0.12270187586545944
"[0.5087139010429382, 0.07265393435955048, 0.02252252772450447, -0.03559441491961479, 0.02252253144979477, -0.06071895733475685, -0.049535367637872696]",0.03246474266052246
"[0.2993493974208832, 0.06244116649031639, 0.03730226308107376, 0.031281810253858566, 0.05734845995903015, -0.09825067222118378, 0.002660411410033703]",0.05065559968352318
"[0.4302224814891815, -0.00837802141904831, 0.0016898482572287321, 0.008434725925326347, 0.045225948095321655, -0.05626463145017624, 0.12438766658306122]",0.03247728571295738
"[0.39296090602874756, 0.023973077535629272, 0.027746951207518578, -0.029856376349925995, 0.007897897623479366, -0.01778004877269268, 0.18636196851730347]",0.0454106330871582
"[0.19095249474048615, 0.11725778877735138, 0.11183574050664902, 0.03847476467490196, 0.1118357852101326, -0.22083429992198944, 0.08358640968799591]",0.056689124554395676
"[0.22453650832176208, 0.020470142364501953, 0.00654566427692771, -0.010042054578661919, 0.045556068420410156, -0.059402283281087875, 0.17475293576717377]",0.029879150912165642
"[0.34172922372817993, -0.022106140851974487, 0.11866286396980286, 0.026249364018440247, -0.07361078262329102, -0.0694684162735939, 0.18917641043663025]",0.03764365240931511
"[0.3943023979663849, -0.010773032903671265, 0.015445860102772713, 0.03126733750104904, 0.0044191498309373856, -0.004073800519108772, 0.18141202628612518]",0.02155555784702301
"[0.32773301005363464, 0.011312030255794525, 0.059082482010126114, -0.027872759848833084, -0.020113324746489525, -0.042721040546894073, 0.07588347047567368]",0.041113078594207764
"[0.4241550862789154, 0.023942142724990845, 0.017969846725463867, 0.004969718866050243, -0.0002274418657179922, 0.015121078118681908, 0.16770382225513458]",0.026643522083759308
"[0.21916928887367249, -0.007464110851287842, 0.02427038922905922, -0.02492957003414631, 0.024270394816994667, -0.0752493292093277, 0.3188289999961853]",0.026055196300148964
"[0.3370600938796997, 0.17412561178207397, 0.07847727835178375, -0.11119256913661957, 0.07847735285758972, -0.17746475338935852, -0.08444108814001083]",0.0881197601556778
"[0.48924994468688965, 0.031028781086206436, 0.014189689420163631, -0.018074439838528633, 0.02185133844614029, -0.030968433246016502, -0.04501589387655258]",0.0316317081451416
"[0.5457651615142822, -0.01260460540652275, 0.009423734620213509, -0.11146967858076096, 0.009423746727406979, -0.014138542115688324, 0.056876588612794876]",0.0574137344956398
"[0.4464012086391449, -5.586445331573486e-05, 0.01958571933209896, 0.019251380115747452, 0.009578093886375427, -0.029644684866070747, 0.10897693783044815]",0.019359422847628593
"[0.28435108065605164, -0.023033559322357178, 0.02690408006310463, 0.040650781244039536, 0.021577101200819016, -0.04705867916345596, 0.28585609793663025]",0.02053765580058098
"[0.3954370319843292, -0.003651350736618042, 0.0063760713674128056, -0.010803807526826859, 0.006376062054187059, -0.007186113856732845, 0.2319570630788803]",0.03179125487804413
"[0.3659122884273529, -0.006499528884887695, 0.009342161938548088, 0.02060835435986519, 0.03822948411107063, -0.045821547508239746, 0.1815641075372696]",0.027291543781757355
"[0.5822398066520691, -0.06112978607416153, -0.02355494163930416, -0.17897525429725647, -0.023554909974336624, 0.025764737278223038, 0.09938009828329086]",0.09663836658000946
"[0.2011263221502304, 0.031184569001197815, 0.03280079364776611, 0.04005121812224388, 0.056844569742679596, -0.08456959575414658, 0.19298480451107025]",0.040736716240644455
"[0.4291682243347168, -0.018451452255249023, 0.03689415007829666, 0.031082328408956528, -0.02106214128434658, 0.0018420112319290638, 0.15817978978157043]",0.02389669418334961
"[0.2363550215959549, -0.051011353731155396, 0.05131532624363899, 0.011006307788193226, 0.009799271821975708, -0.06800791621208191, 0.44250714778900146]",0.02831047773361206
"[0.6173051595687866, -0.010988659225404263, 0.0009339210228063166, -0.11776439100503922, 0.0009338909876532853, -0.02188277617096901, 0.03019842691719532]",0.055696047842502594
"[0.22756703197956085, -0.014474600553512573, 0.0012770358007401228, 0.026292307302355766, 0.05960128828883171, -0.07889696955680847, 0.33793744444847107]",0.02592332288622856
"[0.34926435351371765, -0.03324401378631592, 0.029907798394560814, -0.03987333923578262, 0.029907798394560814, -0.05259039252996445, 0.25518473982810974]",0.04194936901330948
